x,y,parameter
392.0,243.0,1.6993337012220001E9
392.0,241.0,1.69933370123E9
392.0,239.0,1.6993337012380002E9
391.0,237.0,1.699333701243E9
391.0,234.0,1.699333701253E9
390.0,231.0,1.699333701257E9
390.0,226.0,1.699333701265E9
390.0,220.0,1.699333701272E9
390.0,215.0,1.699333701279E9
390.0,211.0,1.699333701287E9
390.0,209.0,1.699333701293E9
390.0,207.0,1.6993337013E9
390.0,206.0,1.699333701307E9
390.0,205.0,1.6993337013140001E9
390.0,205.0,1.699333701322E9
390.0,204.0,1.699333701335E9
390.0,203.0,1.699333701349E9
390.0,203.0,1.699333701378E9
390.0,201.0,1.699333701385E9
390.0,199.0,1.699333701392E9
390.0,196.0,1.699333701399E9
391.0,194.0,1.6993337014060001E9
391.0,193.0,1.699333701413E9
391.0,191.0,1.6993337014190001E9
391.0,191.0,1.699333701428E9
391.0,190.0,1.699333701433E9
391.0,189.0,1.69933370144E9
391.0,189.0,1.699333701455E9
391.0,189.0,1.699333701463E9
391.0,188.0,1.699333701468E9
391.0,187.0,1.699333701482E9
393.0,186.0,1.699333701489E9
394.0,184.0,1.699333701497E9
396.0,179.0,1.699333701505E9
399.0,174.0,1.699333701511E9
402.0,167.0,1.699333701519E9
406.0,159.0,1.699333701523E9
408.0,155.0,1.6993337015310001E9
409.0,151.0,1.699333701538E9
409.0,151.0,1.699333701545E9
410.0,150.0,1.699333701552E9
410.0,149.0,1.699333701573E9
411.0,149.0,1.699333701607E9
411.0,149.0,1.699333701628E9
411.0,148.0,1.699333701649E9
412.0,147.0,1.699333701657E9
414.0,146.0,1.699333701663E9
415.0,145.0,1.699333701671E9
416.0,143.0,1.699333701677E9
417.0,143.0,1.699333701684E9
417.0,143.0,1.699333701691E9
418.0,142.0,1.6993337016990001E9
419.0,141.0,1.699333701707E9
421.0,139.0,1.699333701713E9
422.0,137.0,1.699333701721E9
423.0,137.0,1.699333701728E9
423.0,136.0,1.6993337017350001E9
424.0,135.0,1.699333701742E9
425.0,135.0,1.699333701749E9
425.0,135.0,1.699333701756E9
426.0,135.0,1.699333701763E9
427.0,135.0,1.699333701777E9
427.0,134.0,1.699333701784E9
429.0,133.0,1.699333701813E9
431.0,133.0,1.69933370182E9
433.0,132.0,1.699333701826E9
435.0,131.0,1.699333701833E9
437.0,130.0,1.699333701839E9
440.0,129.0,1.699333701848E9
442.0,127.0,1.699333701854E9
445.0,127.0,1.699333701861E9
447.0,125.0,1.699333701868E9
449.0,123.0,1.699333701874E9
451.0,123.0,1.6993337018830001E9
453.0,122.0,1.699333701889E9
453.0,122.0,1.6993337018960001E9
453.0,121.0,1.699333701904E9
455.0,121.0,1.699333701912E9
457.0,121.0,1.699333701917E9
457.0,120.0,1.699333701924E9
459.0,119.0,1.699333701931E9
461.0,119.0,1.6993337019390001E9
463.0,119.0,1.699333701946E9
465.0,118.0,1.699333701953E9
467.0,117.0,1.699333701959E9
469.0,117.0,1.699333701968E9
471.0,116.0,1.699333701973E9
473.0,115.0,1.69933370198E9
474.0,115.0,1.699333701989E9
476.0,115.0,1.6993337019950001E9
477.0,115.0,1.699333702002E9
479.0,115.0,1.699333702009E9
481.0,114.0,1.699333702019E9
482.0,114.0,1.699333702023E9
483.0,114.0,1.69933370203E9
484.0,113.0,1.699333702037E9
486.0,113.0,1.699333702045E9
487.0,113.0,1.699333702051E9
489.0,113.0,1.699333702058E9
490.0,113.0,1.699333702065E9
491.0,112.0,1.699333702072E9
493.0,112.0,1.699333702079E9
494.0,112.0,1.6993337020870001E9
495.0,112.0,1.699333702096E9
497.0,112.0,1.6993337021000001E9
499.0,112.0,1.699333702107E9
500.0,112.0,1.699333702114E9
501.0,112.0,1.699333702121E9
502.0,112.0,1.699333702129E9
505.0,112.0,1.699333702136E9
508.0,112.0,1.699333702144E9
511.0,112.0,1.69933370215E9
513.0,112.0,1.699333702157E9
515.0,112.0,1.699333702163E9
518.0,112.0,1.69933370217E9
521.0,113.0,1.699333702178E9
523.0,113.0,1.699333702185E9
525.0,113.0,1.69933370219E9
527.0,113.0,1.699333702198E9
529.0,113.0,1.699333702204E9
531.0,113.0,1.6993337022120001E9
531.0,113.0,1.699333702219E9
532.0,113.0,1.699333702228E9
533.0,113.0,1.699333702234E9
533.0,113.0,1.6993337022480001E9
534.0,113.0,1.699333702255E9
535.0,113.0,1.699333702263E9
535.0,113.0,1.699333702269E9
536.0,114.0,1.699333702275E9
537.0,114.0,1.699333702289E9
537.0,115.0,1.699333702299E9
538.0,115.0,1.699333702303E9
539.0,115.0,1.69933370231E9
541.0,115.0,1.699333702318E9
546.0,115.0,1.699333702325E9
551.0,117.0,1.699333702332E9
557.0,117.0,1.699333702339E9
561.0,117.0,1.699333702346E9
565.0,117.0,1.699333702353E9
569.0,118.0,1.6993337023600001E9
574.0,119.0,1.699333702368E9
578.0,120.0,1.6993337023730001E9
581.0,121.0,1.699333702381E9
585.0,121.0,1.699333702388E9
589.0,123.0,1.699333702395E9
592.0,123.0,1.699333702402E9
597.0,125.0,1.699333702408E9
599.0,126.0,1.6993337024190001E9
603.0,127.0,1.699333702424E9
606.0,129.0,1.699333702431E9
609.0,131.0,1.699333702438E9
613.0,133.0,1.699333702444E9
616.0,134.0,1.699333702451E9
618.0,135.0,1.699333702458E9
621.0,136.0,1.6993337024650002E9
623.0,138.0,1.6993337024720001E9
626.0,139.0,1.699333702481E9
628.0,140.0,1.6993337024880002E9
629.0,141.0,1.699333702494E9
631.0,141.0,1.699333702501E9
632.0,142.0,1.699333702507E9
633.0,143.0,1.699333702514E9
635.0,143.0,1.699333702522E9
636.0,144.0,1.699333702529E9
637.0,144.0,1.699333702537E9
639.0,145.0,1.699333702543E9
639.0,146.0,1.699333702549E9
641.0,147.0,1.699333702557E9
642.0,147.0,1.6993337025640001E9
643.0,149.0,1.699333702571E9
645.0,152.0,1.699333702579E9
647.0,155.0,1.699333702585E9
648.0,157.0,1.699333702592E9
649.0,159.0,1.699333702599E9
650.0,161.0,1.699333702605E9
652.0,161.0,1.6993337026130002E9
652.0,162.0,1.6993337026200001E9
653.0,162.0,1.699333702628E9
654.0,163.0,1.699333702635E9
655.0,163.0,1.699333702641E9
656.0,164.0,1.699333702648E9
657.0,166.0,1.699333702654E9
658.0,169.0,1.699333702661E9
658.0,173.0,1.6993337026690001E9
659.0,177.0,1.6993337026790001E9
660.0,183.0,1.699333702683E9
660.0,187.0,1.69933370269E9
661.0,190.0,1.699333702697E9
661.0,193.0,1.699333702703E9
661.0,195.0,1.69933370271E9
662.0,196.0,1.699333702718E9
663.0,197.0,1.6993337027250001E9
664.0,197.0,1.699333702732E9
665.0,197.0,1.6993337027380002E9
665.0,198.0,1.699333702746E9
667.0,198.0,1.699333702752E9
667.0,199.0,1.699333702759E9
668.0,199.0,1.699333702769E9
668.0,200.0,1.699333702773E9
668.0,203.0,1.6993337027810001E9
668.0,205.0,1.69933370279E9
668.0,209.0,1.699333702799E9
667.0,213.0,1.699333702802E9
667.0,215.0,1.699333702809E9
666.0,219.0,1.699333702819E9
665.0,223.0,1.699333702823E9
665.0,226.0,1.699333702831E9
663.0,229.0,1.699333702838E9
662.0,231.0,1.699333702845E9
661.0,233.0,1.699333702851E9
661.0,234.0,1.699333702858E9
661.0,235.0,1.699333702866E9
662.0,235.0,1.699333702871E9
663.0,236.0,1.699333702878E9
664.0,236.0,1.699333702885E9
665.0,236.0,1.6993337028930001E9
666.0,236.0,1.6993337029E9
667.0,236.0,1.699333702914E9
668.0,236.0,1.699333702921E9
669.0,236.0,1.699333702927E9
670.0,236.0,1.699333702934E9
671.0,236.0,1.6993337029420002E9
671.0,236.0,1.699333702955E9
670.0,236.0,1.6993337029620001E9
668.0,237.0,1.69933370297E9
664.0,237.0,1.699333702977E9
662.0,238.0,1.699333702983E9
661.0,239.0,1.699333702991E9
658.0,239.0,1.6993337029980001E9
655.0,241.0,1.699333703004E9
653.0,242.0,1.699333703011E9
651.0,243.0,1.699333703019E9
649.0,243.0,1.699333703026E9
648.0,244.0,1.699333703033E9
647.0,244.0,1.69933370304E9
647.0,244.0,1.699333703047E9
646.0,244.0,1.699333703053E9
645.0,244.0,1.69933370306E9
645.0,244.0,1.6993337030670002E9
643.0,244.0,1.699333703081E9
639.0,245.0,1.699333703088E9
637.0,245.0,1.699333703095E9
635.0,245.0,1.699333703102E9
632.0,245.0,1.699333703109E9
629.0,246.0,1.699333703118E9
625.0,247.0,1.699333703124E9
622.0,247.0,1.69933370313E9
619.0,248.0,1.699333703138E9
615.0,248.0,1.699333703144E9
613.0,249.0,1.699333703151E9
609.0,249.0,1.699333703158E9
608.0,249.0,1.699333703165E9
607.0,249.0,1.699333703173E9
606.0,249.0,1.69933370318E9
605.0,249.0,1.699333703187E9
603.0,249.0,1.699333703194E9
601.0,249.0,1.699333703201E9
600.0,249.0,1.699333703208E9
597.0,248.0,1.6993337032150002E9
596.0,247.0,1.6993337032220001E9
594.0,247.0,1.699333703229E9
592.0,246.0,1.699333703236E9
589.0,245.0,1.699333703243E9
587.0,244.0,1.69933370325E9
584.0,243.0,1.699333703257E9
582.0,243.0,1.699333703265E9
580.0,242.0,1.699333703272E9
578.0,241.0,1.699333703279E9
576.0,241.0,1.699333703285E9
575.0,240.0,1.699333703293E9
573.0,239.0,1.699333703299E9
573.0,238.0,1.699333703308E9
571.0,237.0,1.6993337033140001E9
571.0,237.0,1.699333703321E9
571.0,235.0,1.699333703328E9
570.0,234.0,1.699333703336E9
569.0,233.0,1.699333703342E9
568.0,231.0,1.699333703349E9
567.0,229.0,1.699333703355E9
567.0,228.0,1.699333703364E9
567.0,227.0,1.6993337033700001E9
566.0,225.0,1.699333703378E9
566.0,223.0,1.699333703384E9
565.0,221.0,1.699333703391E9
565.0,219.0,1.699333703398E9
564.0,216.0,1.699333703405E9
563.0,213.0,1.699333703412E9
563.0,210.0,1.69933370342E9
563.0,207.0,1.6993337034290001E9
563.0,204.0,1.699333703433E9
563.0,202.0,1.699333703441E9
563.0,200.0,1.699333703448E9
563.0,198.0,1.699333703454E9
563.0,197.0,1.6993337034620001E9
563.0,197.0,1.699333703469E9
563.0,196.0,1.699333703477E9
563.0,195.0,1.699333703482E9
563.0,193.0,1.699333703489E9
564.0,189.0,1.699333703497E9
567.0,181.0,1.699333703504E9
573.0,169.0,1.699333703511E9
579.0,151.0,1.699333703517E9
585.0,136.0,1.699333703524E9
589.0,127.0,1.699333703532E9
589.0,121.0,1.699333703539E9
590.0,119.0,1.699333703549E9
590.0,119.0,1.699333703553E9
590.0,118.0,1.69933370356E9
591.0,118.0,1.69933370363E9
591.0,118.0,1.6993337036430001E9
592.0,118.0,1.699333703665E9
593.0,118.0,1.699333703671E9
593.0,118.0,1.6993337036790001E9
595.0,117.0,1.699333703686E9
597.0,115.0,1.699333703693E9
598.0,115.0,1.6993337037E9
600.0,113.0,1.699333703707E9
602.0,112.0,1.699333703714E9
605.0,111.0,1.699333703721E9
608.0,109.0,1.699333703728E9
609.0,109.0,1.6993337037350001E9
610.0,109.0,1.6993337037580001E9
611.0,109.0,1.699333703764E9
611.0,109.0,1.6993337037710001E9
612.0,109.0,1.699333703779E9
613.0,109.0,1.699333703793E9
613.0,109.0,1.699333703798E9
614.0,109.0,1.699333703805E9
615.0,109.0,1.699333703813E9
618.0,109.0,1.699333703819E9
620.0,110.0,1.699333703826E9
623.0,111.0,1.699333703833E9
625.0,111.0,1.6993337038400002E9
628.0,112.0,1.6993337038500001E9
631.0,113.0,1.699333703854E9
633.0,114.0,1.699333703861E9
635.0,115.0,1.699333703868E9
636.0,116.0,1.699333703878E9
637.0,116.0,1.69933370389E9
637.0,116.0,1.699333703897E9
638.0,116.0,1.6993337039060001E9
639.0,117.0,1.699333703911E9
640.0,117.0,1.699333703918E9
641.0,118.0,1.699333703926E9
643.0,119.0,1.699333703932E9
644.0,119.0,1.699333703938E9
645.0,121.0,1.699333703947E9
647.0,121.0,1.699333703953E9
649.0,122.0,1.69933370396E9
649.0,124.0,1.699333703966E9
650.0,124.0,1.699333703973E9
651.0,124.0,1.69933370398E9
651.0,125.0,1.699333703987E9
652.0,125.0,1.699333703994E9
652.0,126.0,1.699333704001E9
653.0,127.0,1.6993337040080001E9
654.0,129.0,1.699333704015E9
655.0,130.0,1.699333704022E9
657.0,132.0,1.699333704029E9
659.0,135.0,1.699333704037E9
660.0,137.0,1.699333704043E9
662.0,140.0,1.69933370405E9
663.0,143.0,1.699333704057E9
665.0,147.0,1.699333704065E9
667.0,153.0,1.699333704072E9
669.0,159.0,1.699333704078E9
671.0,165.0,1.699333704085E9
672.0,168.0,1.699333704092E9
673.0,171.0,1.699333704099E9
673.0,173.0,1.699333704106E9
673.0,175.0,1.6993337041130002E9
673.0,176.0,1.699333704121E9
673.0,178.0,1.699333704127E9
674.0,180.0,1.699333704134E9
674.0,183.0,1.699333704141E9
675.0,187.0,1.699333704149E9
675.0,191.0,1.6993337041560001E9
675.0,195.0,1.699333704163E9
675.0,200.0,1.6993337041690001E9
675.0,205.0,1.699333704176E9
675.0,211.0,1.699333704184E9
675.0,217.0,1.699333704191E9
675.0,221.0,1.699333704198E9
673.0,227.0,1.699333704205E9
673.0,232.0,1.699333704213E9
673.0,239.0,1.69933370422E9
671.0,247.0,1.699333704226E9
669.0,255.0,1.699333704232E9
669.0,263.0,1.69933370424E9
666.0,274.0,1.6993337042480001E9
664.0,284.0,1.699333704255E9
663.0,292.0,1.699333704262E9
662.0,301.0,1.699333704269E9
660.0,309.0,1.699333704276E9
659.0,317.0,1.699333704282E9
657.0,323.0,1.699333704289E9
655.0,328.0,1.699333704298E9
653.0,334.0,1.699333704303E9
651.0,339.0,1.69933370431E9
649.0,344.0,1.699333704318E9
645.0,351.0,1.699333704325E9
643.0,356.0,1.699333704332E9
641.0,357.0,1.699333704353E9
