x,y,parameter
495.0,289.0,1.699940783661E9
499.0,292.0,1.699940783677E9
506.0,297.0,1.699940783694E9
514.0,304.0,1.699940783711E9
526.0,314.0,1.699940783727E9
540.0,326.0,1.699940783744E9
555.0,336.0,1.699940783761E9
569.0,343.0,1.699940783777E9
580.0,347.0,1.6999407837940001E9
589.0,348.0,1.69994078381E9
596.0,349.0,1.6999407838270001E9
600.0,350.0,1.699940783844E9
602.0,351.0,1.6999407838600001E9
603.0,351.0,1.699940783877E9
603.0,351.0,1.699940783894E9
603.0,351.0,1.699940783978E9
603.0,352.0,1.699940783994E9
